QID,title,titleSlug,difficulty,acceptanceRate,paidOnly,topicTags,categorySlug
1298,Maximum Candies You Can Get from Boxes,maximum-candies-you-can-get-from-boxes,Hard,57.74810318664644,False,"array,breadth-first-search,graph",algorithms
1299,Replace Elements with Greatest Element on Right Side,replace-elements-with-greatest-element-on-right-side,Easy,71.3505143125747,False,array,algorithms
1300,Sum of Mutated Array Closest to Target,sum-of-mutated-array-closest-to-target,Medium,44.94523410913786,False,"array,binary-search,sorting",algorithms
1301,Number of Paths with Max Score,number-of-paths-with-max-score,Hard,40.18073734438728,False,"array,dynamic-programming,matrix",algorithms
1302,Deepest Leaves Sum,deepest-leaves-sum,Medium,86.34256756092526,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
1303,Find the Team Size,find-the-team-size,Easy,89.57125456760049,True,database,database
1304,Find N Unique Integers Sum up to Zero,find-n-unique-integers-sum-up-to-zero,Easy,76.130944158296,False,"array,math",algorithms
1305,All Elements in Two Binary Search Trees,all-elements-in-two-binary-search-trees,Medium,79.90388555936573,False,"tree,depth-first-search,binary-search-tree,sorting,binary-tree",algorithms
1306,Jump Game III,jump-game-iii,Medium,65.44588610988332,False,"array,depth-first-search,breadth-first-search",algorithms
1307,Verbal Arithmetic Puzzle,verbal-arithmetic-puzzle,Hard,34.67697149203999,False,"array,math,string,backtracking",algorithms
1308,Running Total for Different Genders,running-total-for-different-genders,Medium,86.31080150662184,True,database,database
1309,Decrypt String from Alphabet to Integer Mapping,decrypt-string-from-alphabet-to-integer-mapping,Easy,79.93019408709985,False,string,algorithms
1310,XOR Queries of a Subarray,xor-queries-of-a-subarray,Medium,78.6748032811667,False,"array,bit-manipulation,prefix-sum",algorithms
1311,Get Watched Videos by Your Friends,get-watched-videos-by-your-friends,Medium,48.148278594699306,False,"array,hash-table,breadth-first-search,graph,sorting",algorithms
1312,Minimum Insertion Steps to Make a String Palindrome,minimum-insertion-steps-to-make-a-string-palindrome,Hard,71.58700400628906,False,"string,dynamic-programming",algorithms
1313,Decompress Run-Length Encoded List,decompress-run-length-encoded-list,Easy,85.88825236950413,False,array,algorithms
1314,Matrix Block Sum,matrix-block-sum,Medium,75.71170558268743,False,"array,matrix,prefix-sum",algorithms
1315,Sum of Nodes with Even-Valued Grandparent,sum-of-nodes-with-even-valued-grandparent,Medium,85.63839290405978,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
1316,Distinct Echo Substrings,distinct-echo-substrings,Hard,51.21603089753995,False,"string,trie,rolling-hash,hash-function",algorithms
1317,Convert Integer to the Sum of Two No-Zero Integers,convert-integer-to-the-sum-of-two-no-zero-integers,Easy,53.836934172323645,False,math,algorithms
1318,Minimum Flips to Make a OR b Equal to c,minimum-flips-to-make-a-or-b-equal-to-c,Medium,71.27945382237671,False,bit-manipulation,algorithms
1319,Number of Operations to Make Network Connected,number-of-operations-to-make-network-connected,Medium,63.66741929982207,False,"depth-first-search,breadth-first-search,union-find,graph",algorithms
1320,Minimum Distance to Type a Word Using Two Fingers,minimum-distance-to-type-a-word-using-two-fingers,Hard,59.00333162932539,False,"string,dynamic-programming",algorithms
1321,Restaurant Growth,restaurant-growth,Medium,54.322324490164235,False,database,database
1322,Ads Performance,ads-performance,Easy,59.42235157463358,True,database,database
1323,Maximum 69 Number,maximum-69-number,Easy,82.53215089252103,False,"math,greedy",algorithms
1324,Print Words Vertically,print-words-vertically,Medium,65.09425599810898,False,"array,string,simulation",algorithms
1325,Delete Leaves With a Given Value,delete-leaves-with-a-given-value,Medium,77.37705952243262,False,"tree,depth-first-search,binary-tree",algorithms
1326,Minimum Number of Taps to Open to Water a Garden,minimum-number-of-taps-to-open-to-water-a-garden,Hard,50.672034685661195,False,"array,dynamic-programming,greedy",algorithms
1327,List the Products Ordered in a Period,list-the-products-ordered-in-a-period,Easy,71.60147518026598,False,database,database
1328,Break a Palindrome,break-a-palindrome,Medium,51.60556147236042,False,"string,greedy",algorithms
1329,Sort the Matrix Diagonally,sort-the-matrix-diagonally,Medium,82.89756490434766,False,"array,sorting,matrix",algorithms
1330,Reverse Subarray To Maximize Array Value,reverse-subarray-to-maximize-array-value,Hard,41.94598735874354,False,"array,math,greedy",algorithms
1331,Rank Transform of an Array,rank-transform-of-an-array,Easy,70.50210476725985,False,"array,hash-table,sorting",algorithms
1332,Remove Palindromic Subsequences,remove-palindromic-subsequences,Easy,76.552999539039,False,"two-pointers,string",algorithms
1333,"Filter Restaurants by Vegan-Friendly, Price and Distance",filter-restaurants-by-vegan-friendly-price-and-distance,Medium,62.767274042763844,False,"array,sorting",algorithms
1334,Find the City With the Smallest Number of Neighbors at a Threshold Distance,find-the-city-with-the-smallest-number-of-neighbors-at-a-threshold-distance,Medium,68.78466398129216,False,"dynamic-programming,graph,shortest-path",algorithms
1335,Minimum Difficulty of a Job Schedule,minimum-difficulty-of-a-job-schedule,Hard,59.619154462138944,False,"array,dynamic-programming",algorithms
1336,Number of Transactions per Visit,number-of-transactions-per-visit,Hard,47.752649171467176,True,database,database
1337,The K Weakest Rows in a Matrix,the-k-weakest-rows-in-a-matrix,Easy,73.72913269663793,False,"array,binary-search,sorting,heap-priority-queue,matrix",algorithms
1338,Reduce Array Size to The Half,reduce-array-size-to-the-half,Medium,68.96604135564367,False,"array,hash-table,greedy,sorting,heap-priority-queue",algorithms
1339,Maximum Product of Splitted Binary Tree,maximum-product-of-splitted-binary-tree,Medium,47.7566765578635,False,"tree,depth-first-search,binary-tree",algorithms
1340,Jump Game V,jump-game-v,Hard,63.67604532309987,False,"array,dynamic-programming,sorting",algorithms
1341,Movie Rating,movie-rating,Medium,40.79141553540247,False,database,database
1342,Number of Steps to Reduce a Number to Zero,number-of-steps-to-reduce-a-number-to-zero,Easy,85.41977047585097,False,"math,bit-manipulation",algorithms
1343,Number of Sub-arrays of Size K and Average Greater than or Equal to Threshold,number-of-sub-arrays-of-size-k-and-average-greater-than-or-equal-to-threshold,Medium,69.30355503312924,False,"array,sliding-window",algorithms
1344,Angle Between Hands of a Clock,angle-between-hands-of-a-clock,Medium,64.02475395168506,False,math,algorithms
1345,Jump Game IV,jump-game-iv,Hard,46.09894531093442,False,"array,hash-table,breadth-first-search",algorithms
1346,Check If N and Its Double Exist,check-if-n-and-its-double-exist,Easy,37.59885362122093,False,"array,hash-table,two-pointers,binary-search,sorting",algorithms
1347,Minimum Number of Steps to Make Two Strings Anagram,minimum-number-of-steps-to-make-two-strings-anagram,Medium,82.07628029560638,False,"hash-table,string,counting",algorithms
1348,Tweet Counts Per Frequency,tweet-counts-per-frequency,Medium,44.88585248829841,False,"hash-table,binary-search,design,sorting,ordered-set",algorithms
1349,Maximum Students Taking Exam,maximum-students-taking-exam,Hard,51.44742383827039,False,"array,dynamic-programming,bit-manipulation,matrix,bitmask",algorithms
1350,Students With Invalid Departments,students-with-invalid-departments,Easy,89.76865231272035,True,database,database
1351,Count Negative Numbers in a Sorted Matrix,count-negative-numbers-in-a-sorted-matrix,Easy,77.5064170315567,False,"array,binary-search,matrix",algorithms
1352,Product of the Last K Numbers,product-of-the-last-k-numbers,Medium,52.11529136912634,False,"array,math,design,queue,data-stream",algorithms
1353,Maximum Number of Events That Can Be Attended,maximum-number-of-events-that-can-be-attended,Medium,32.55879662020343,False,"array,greedy,sorting,heap-priority-queue",algorithms
1354,Construct Target Array With Multiple Sums,construct-target-array-with-multiple-sums,Hard,36.22205047570824,False,"array,heap-priority-queue",algorithms
1355,Activity Participants,activity-participants,Medium,72.26947231813863,True,database,database
1356,Sort Integers by The Number of 1 Bits,sort-integers-by-the-number-of-1-bits,Easy,78.46067859021566,False,"array,bit-manipulation,sorting,counting",algorithms
1357,Apply Discount Every n Orders,apply-discount-every-n-orders,Medium,71.64118246687055,False,"array,hash-table,design",algorithms
1358,Number of Substrings Containing All Three Characters,number-of-substrings-containing-all-three-characters,Medium,68.15490873211643,False,"hash-table,string,sliding-window",algorithms
1359,Count All Valid Pickup and Delivery Options,count-all-valid-pickup-and-delivery-options,Hard,64.91961908662708,False,"math,dynamic-programming,combinatorics",algorithms
1360,Number of Days Between Two Dates,number-of-days-between-two-dates,Easy,50.626069879999655,False,"math,string",algorithms
1361,Validate Binary Tree Nodes,validate-binary-tree-nodes,Medium,43.79541572116978,False,"tree,depth-first-search,breadth-first-search,union-find,graph,binary-tree",algorithms
1362,Closest Divisors,closest-divisors,Medium,60.860614581241215,False,math,algorithms
1363,Largest Multiple of Three,largest-multiple-of-three,Hard,32.65809635112323,False,"array,dynamic-programming,greedy",algorithms
1364,Number of Trusted Contacts of a Customer,number-of-trusted-contacts-of-a-customer,Medium,74.85980653301556,True,database,database
1365,How Many Numbers Are Smaller Than the Current Number,how-many-numbers-are-smaller-than-the-current-number,Easy,87.01691843501986,False,"array,hash-table,sorting,counting",algorithms
1366,Rank Teams by Votes,rank-teams-by-votes,Medium,58.774124114661355,False,"array,hash-table,string,sorting,counting",algorithms
1367,Linked List in Binary Tree,linked-list-in-binary-tree,Medium,52.07638076054114,False,"linked-list,tree,depth-first-search,binary-tree",algorithms
1368,Minimum Cost to Make at Least One Valid Path in a Grid,minimum-cost-to-make-at-least-one-valid-path-in-a-grid,Hard,62.523624909134966,False,"array,breadth-first-search,graph,heap-priority-queue,matrix,shortest-path",algorithms
1369,Get the Second Most Recent Activity,get-the-second-most-recent-activity,Hard,67.56748783006343,True,database,database
1370,Increasing Decreasing String,increasing-decreasing-string,Easy,76.5549933907653,False,"hash-table,string,counting",algorithms
1371,Find the Longest Substring Containing Vowels in Even Counts,find-the-longest-substring-containing-vowels-in-even-counts,Medium,76.27290402403818,False,"hash-table,string,bit-manipulation,prefix-sum",algorithms
1372,Longest ZigZag Path in a Binary Tree,longest-zigzag-path-in-a-binary-tree,Medium,65.96217326534496,False,"dynamic-programming,tree,depth-first-search,binary-tree",algorithms
1373,Maximum Sum BST in Binary Tree,maximum-sum-bst-in-binary-tree,Hard,42.479218433474045,False,"dynamic-programming,tree,depth-first-search,binary-search-tree,binary-tree",algorithms
1374,Generate a String With Characters That Have Odd Counts,generate-a-string-with-characters-that-have-odd-counts,Easy,78.0919250404682,False,string,algorithms
1375,Number of Times Binary String Is Prefix-Aligned,number-of-times-binary-string-is-prefix-aligned,Medium,65.78146082844759,False,array,algorithms
1376,Time Needed to Inform All Employees,time-needed-to-inform-all-employees,Medium,60.08583803579908,False,"tree,depth-first-search,breadth-first-search",algorithms
1377,Frog Position After T Seconds,frog-position-after-t-seconds,Hard,35.5686555497655,False,"tree,depth-first-search,breadth-first-search,graph",algorithms
1378,Replace Employee ID With The Unique Identifier,replace-employee-id-with-the-unique-identifier,Easy,83.63585817594542,False,database,database
1379,Find a Corresponding Node of a Binary Tree in a Clone of That Tree,find-a-corresponding-node-of-a-binary-tree-in-a-clone-of-that-tree,Easy,85.93669523704654,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
1380,Lucky Numbers in a Matrix,lucky-numbers-in-a-matrix,Easy,79.91456819255824,False,"array,matrix",algorithms
1381,Design a Stack With Increment Operation,design-a-stack-with-increment-operation,Medium,80.5502529433892,False,"array,stack,design",algorithms
1382,Balance a Binary Search Tree,balance-a-binary-search-tree,Medium,84.70130498132559,False,"divide-and-conquer,greedy,tree,depth-first-search,binary-search-tree,binary-tree",algorithms
1383,Maximum Performance of a Team,maximum-performance-of-a-team,Hard,47.61033758837866,False,"array,greedy,sorting,heap-priority-queue",algorithms
1384,Total Sales Amount by Year,total-sales-amount-by-year,Hard,60.98595466555417,True,database,database
1385,Find the Distance Value Between Two Arrays,find-the-distance-value-between-two-arrays,Easy,69.26717557251908,False,"array,two-pointers,binary-search,sorting",algorithms
1386,Cinema Seat Allocation,cinema-seat-allocation,Medium,42.278223491000965,False,"array,hash-table,greedy,bit-manipulation",algorithms
1387,Sort Integers by The Power Value,sort-integers-by-the-power-value,Medium,70.02910906243072,False,"dynamic-programming,memoization,sorting",algorithms
1388,Pizza With 3n Slices,pizza-with-3n-slices,Hard,52.29288204164936,False,"array,dynamic-programming,greedy,heap-priority-queue",algorithms
